Claims_ID,Customer_ID,Claims_Frequency,Claims_Severity,Claims_Adjustment,Policy_Type,Safe_Driver_Discount,Total_Discounts,Conversion_Status,Time_to_Conversion
C5307,5307,1,Low,50,Full Coverage,0,0,1,2
C5308,5308,0,Medium,0,Full Coverage,0,50,1,13
C5309,5309,0,Low,0,Full Coverage,1,100,1,14
C5310,5310,1,Low,50,Full Coverage,0,50,1,7
C5311,5311,0,Low,0,Full Coverage,0,50,0,99
C5312,5312,2,Low,100,Full Coverage,1,100,1,1
C5313,5313,0,Low,0,Liability-Only,0,50,0,99
C5314,5314,1,Low,50,Full Coverage,0,0,0,99
C5315,5315,2,High,400,Full Coverage,0,0,0,99
C5316,5316,1,High,200,Full Coverage,0,0,1,4
C5317,5317,0,Low,0,Liability-Only,0,0,1,13
C5318,5318,0,Low,0,Liability-Only,0,50,1,8
C5319,5319,0,Low,0,Full Coverage,0,0,0,99
C5320,5320,0,Medium,0,Full Coverage,0,50,0,99
C5321,5321,0,High,0,Liability-Only,0,0,1,10
C5322,5322,1,Low,50,Full Coverage,0,50,1,11
C5323,5323,0,Medium,0,Full Coverage,0,0,1,3
C5324,5324,0,Low,0,Full Coverage,0,0,1,13
C5325,5325,0,Low,0,Full Coverage,0,50,1,8
C5326,5326,1,Low,50,Liability-Only,0,0,1,8
C5327,5327,1,Low,50,Full Coverage,0,50,1,10
C5328,5328,0,Low,0,Liability-Only,0,0,0,99
C5329,5329,0,Low,0,Full Coverage,0,50,0,99
C5330,5330,0,Low,0,Full Coverage,1,50,1,14
C5331,5331,2,High,400,Liability-Only,0,0,1,6
C5332,5332,1,Low,50,Full Coverage,0,0,1,1
C5333,5333,0,Low,0,Liability-Only,0,50,1,9
C5334,5334,1,Medium,100,Liability-Only,0,50,1,3
C5335,5335,0,High,0,Full Coverage,0,0,0,99
C5336,5336,0,Low,0,Full Coverage,0,0,1,12
C5337,5337,0,Low,0,Liability-Only,1,50,1,13
C5338,5338,0,Low,0,Liability-Only,0,0,0,99
C5339,5339,1,High,200,Liability-Only,1,50,1,5
C5340,5340,0,Low,0,Liability-Only,0,0,0,99
C5341,5341,0,Medium,0,Full Coverage,0,0,1,4
C5342,5342,0,Low,0,Liability-Only,0,0,1,9
C5343,5343,3,Low,150,Full Coverage,0,50,0,99
C5344,5344,1,Low,50,Full Coverage,0,0,1,14
C5345,5345,0,Low,0,Full Coverage,0,0,1,2
C5346,5346,1,Low,50,Full Coverage,0,50,1,4
C5347,5347,0,Low,0,Full Coverage,0,0,1,13
C5348,5348,2,Medium,200,Liability-Only,0,0,1,8
C5349,5349,2,High,400,Liability-Only,0,0,1,14
C5350,5350,0,Low,0,Full Coverage,1,50,1,7
C5351,5351,1,Medium,100,Liability-Only,0,50,0,99
C5352,5352,1,Medium,100,Liability-Only,0,0,0,99
C5353,5353,0,Low,0,Full Coverage,1,50,1,13
C5354,5354,0,Low,0,Liability-Only,1,100,0,99
C5355,5355,1,Low,50,Full Coverage,0,0,1,5
C5356,5356,0,Low,0,Full Coverage,0,0,0,99
C5357,5357,1,Low,50,Full Coverage,0,100,1,14
C5358,5358,0,Low,0,Full Coverage,1,100,0,99
C5359,5359,0,Low,0,Full Coverage,0,0,0,99
C5360,5360,1,Low,50,Full Coverage,0,0,1,11
C5361,5361,1,Low,50,Liability-Only,0,0,1,9
C5362,5362,1,Medium,100,Liability-Only,0,0,0,99
C5363,5363,0,Low,0,Liability-Only,0,50,0,99
C5364,5364,0,Low,0,Liability-Only,0,0,1,2
C5365,5365,1,Low,50,Full Coverage,0,0,1,8
C5366,5366,1,High,200,Liability-Only,1,50,0,99
C5367,5367,0,Low,0,Full Coverage,0,0,0,99
C5368,5368,1,Low,50,Full Coverage,0,0,0,99
C5369,5369,1,Low,50,Liability-Only,0,0,0,99
C5370,5370,2,Low,100,Full Coverage,0,0,1,5
C5371,5371,0,Low,0,Full Coverage,1,50,0,99
C5372,5372,2,High,400,Full Coverage,0,0,0,99
C5373,5373,1,Low,50,Full Coverage,1,50,1,7
C5374,5374,0,Low,0,Liability-Only,1,50,0,99
C5375,5375,0,Low,0,Full Coverage,0,0,1,13
C5376,5376,3,Low,150,Liability-Only,1,50,1,3
C5377,5377,1,Low,50,Full Coverage,0,0,0,99
C5378,5378,0,Medium,0,Full Coverage,1,50,0,99
C5379,5379,1,Low,50,Liability-Only,0,0,1,8
C5380,5380,0,Low,0,Liability-Only,1,50,0,99
C5381,5381,2,Low,100,Full Coverage,0,0,1,5
C5382,5382,2,Low,100,Full Coverage,0,0,1,5
C5383,5383,0,Medium,0,Liability-Only,0,50,0,99
C5384,5384,0,Low,0,Full Coverage,0,50,0,99
C5385,5385,0,Medium,0,Liability-Only,0,0,1,8
C5386,5386,1,Low,50,Full Coverage,1,100,0,99
C5387,5387,2,Low,100,Liability-Only,0,50,0,99
C5388,5388,0,High,0,Full Coverage,1,100,0,99
C5389,5389,0,Low,0,Liability-Only,0,0,1,2
C5390,5390,0,Low,0,Liability-Only,1,100,0,99
C5391,5391,0,Medium,0,Liability-Only,1,50,1,6
C5392,5392,0,Low,0,Full Coverage,0,0,0,99
C5393,5393,0,Low,0,Full Coverage,0,0,1,4
C5394,5394,0,Medium,0,Full Coverage,0,50,0,99
C5395,5395,1,Low,50,Full Coverage,0,0,0,99
C5396,5396,0,Low,0,Liability-Only,0,0,1,1
C5397,5397,1,Low,50,Full Coverage,0,0,1,4
C5398,5398,0,Medium,0,Full Coverage,1,50,1,7
C5399,5399,1,Low,50,Full Coverage,0,0,1,6
C5400,5400,0,Low,0,Full Coverage,0,0,1,8
C5401,5401,0,High,0,Liability-Only,0,50,1,7
C5402,5402,0,High,0,Liability-Only,1,50,0,99
C5403,5403,0,Low,0,Liability-Only,0,50,1,14
C5404,5404,1,Low,50,Full Coverage,0,0,0,99
C5405,5405,0,Medium,0,Full Coverage,0,0,1,14
C5406,5406,3,Low,150,Full Coverage,1,50,1,3
C5407,5407,0,Low,0,Liability-Only,1,100,0,99
C5408,5408,0,Low,0,Full Coverage,0,100,1,13
C5409,5409,2,Medium,200,Liability-Only,0,0,1,7
C5410,5410,0,Low,0,Full Coverage,0,0,0,99
C5411,5411,0,High,0,Liability-Only,1,100,1,11
C5412,5412,0,Low,0,Full Coverage,1,100,0,99
C5413,5413,1,Low,50,Full Coverage,0,0,1,2
C5414,5414,0,Medium,0,Full Coverage,0,50,0,99
C5415,5415,1,Low,50,Liability-Only,0,0,1,8
C5416,5416,0,Low,0,Liability-Only,0,0,1,10
C5417,5417,0,High,0,Liability-Only,0,50,1,2
C5418,5418,0,Low,0,Full Coverage,0,0,1,13
C5419,5419,0,Low,0,Liability-Only,0,50,1,13
C5420,5420,0,Low,0,Liability-Only,1,100,1,8
C5421,5421,0,Low,0,Full Coverage,0,50,1,1
C5422,5422,0,Low,0,Liability-Only,0,0,1,10
C5423,5423,0,Low,0,Full Coverage,0,50,1,10
C5424,5424,1,Medium,100,Liability-Only,0,0,0,99
C5425,5425,0,Low,0,Full Coverage,0,0,1,5
C5426,5426,0,High,0,Liability-Only,0,0,0,99
C5427,5427,0,Medium,0,Full Coverage,0,0,0,99
C5428,5428,0,Medium,0,Full Coverage,1,50,1,6
C5429,5429,1,Low,50,Full Coverage,0,0,0,99
C5430,5430,1,Low,50,Liability-Only,0,50,1,9
C5431,5431,2,Low,100,Full Coverage,0,0,1,5
C5432,5432,0,Low,0,Liability-Only,1,100,1,10
C5433,5433,0,Low,0,Full Coverage,0,0,0,99
C5434,5434,1,High,200,Liability-Only,0,0,1,8
C5435,5435,1,Low,50,Full Coverage,0,0,1,2
C5436,5436,0,Medium,0,Liability-Only,0,0,1,5
C5437,5437,0,Low,0,Full Coverage,0,0,0,99
C5438,5438,0,Low,0,Full Coverage,0,50,0,99
C5439,5439,1,Low,50,Full Coverage,0,50,0,99
C5440,5440,0,Low,0,Liability-Only,0,50,1,9
C5441,5441,0,Medium,0,Liability-Only,0,0,1,11
C5442,5442,0,High,0,Full Coverage,0,0,0,99
C5443,5443,0,Low,0,Liability-Only,0,0,0,99
C5444,5444,1,Medium,100,Liability-Only,0,100,1,3
C5445,5445,1,Low,50,Full Coverage,1,100,0,99
C5446,5446,1,Low,50,Full Coverage,1,100,1,6
C5447,5447,1,Low,50,Full Coverage,0,50,1,9
C5448,5448,0,Medium,0,Full Coverage,0,0,0,99
C5449,5449,0,Low,0,Full Coverage,0,0,1,4
C5450,5450,0,Low,0,Liability-Only,0,0,1,6
C5451,5451,0,Low,0,Full Coverage,0,50,1,3
C5452,5452,0,High,0,Liability-Only,1,50,1,6
C5453,5453,1,Medium,100,Full Coverage,0,50,1,13
C5454,5454,0,Low,0,Full Coverage,0,50,1,11
C5455,5455,1,High,200,Full Coverage,0,0,0,99
C5456,5456,0,Low,0,Full Coverage,0,50,0,99
C5457,5457,1,Low,50,Full Coverage,0,50,0,99
C5458,5458,0,Low,0,Full Coverage,0,0,0,99
C5459,5459,0,Low,0,Liability-Only,0,50,1,1
C5460,5460,0,Low,0,Full Coverage,0,0,0,99
C5461,5461,0,Low,0,Full Coverage,0,0,0,99
C5462,5462,0,High,0,Liability-Only,0,50,0,99
C5463,5463,0,Low,0,Full Coverage,0,0,0,99
C5464,5464,0,Low,0,Full Coverage,0,50,0,99
C5465,5465,1,Low,50,Liability-Only,0,0,0,99
C5466,5466,1,Low,50,Full Coverage,0,0,1,3
C5467,5467,1,High,200,Liability-Only,0,0,1,12
C5468,5468,0,Low,0,Full Coverage,0,0,1,14
C5469,5469,0,Medium,0,Full Coverage,1,50,1,3
C5470,5470,1,Low,50,Full Coverage,1,100,0,99
C5471,5471,0,Low,0,Liability-Only,1,150,1,13
C5472,5472,0,Low,0,Full Coverage,1,100,1,1
C5473,5473,0,Low,0,Full Coverage,0,50,0,99
C5474,5474,1,Low,50,Full Coverage,0,0,0,99
C5475,5475,0,Low,0,Full Coverage,0,50,1,6
C5476,5476,0,Low,0,Full Coverage,0,0,1,5
C5477,5477,0,High,0,Full Coverage,0,0,1,14
C5478,5478,1,High,200,Full Coverage,0,100,0,99
C5479,5479,0,Low,0,Liability-Only,0,0,1,4
C5480,5480,0,Low,0,Liability-Only,0,50,1,4
C5481,5481,0,Low,0,Full Coverage,0,100,1,10
C5482,5482,1,Low,50,Full Coverage,0,0,0,99
C5483,5483,1,High,200,Full Coverage,1,50,1,3
C5484,5484,1,Low,50,Liability-Only,0,50,0,99
C5485,5485,1,Low,50,Full Coverage,0,0,1,6
C5486,5486,1,Low,50,Full Coverage,0,50,1,7
C5487,5487,0,Medium,0,Full Coverage,0,0,1,13
C5488,5488,0,Low,0,Full Coverage,0,50,0,99
C5489,5489,1,Medium,100,Full Coverage,1,50,1,8
C5490,5490,1,Low,50,Full Coverage,0,0,0,99
C5491,5491,0,High,0,Liability-Only,0,0,1,7
C5492,5492,0,High,0,Full Coverage,0,50,1,5
C5493,5493,0,Medium,0,Full Coverage,0,50,0,99
C5494,5494,0,Low,0,Liability-Only,1,50,1,4
C5495,5495,0,Low,0,Full Coverage,0,0,0,99
C5496,5496,2,High,400,Full Coverage,0,50,0,99
C5497,5497,0,Medium,0,Full Coverage,0,0,0,99
C5498,5498,1,Low,50,Full Coverage,1,50,1,1
C5499,5499,1,Low,50,Full Coverage,0,0,1,6
C5500,5500,1,Low,50,Full Coverage,0,50,0,99
C5501,5501,1,Low,50,Liability-Only,0,0,1,6
C5502,5502,0,Low,0,Full Coverage,0,0,1,12
C5503,5503,0,Low,0,Liability-Only,1,50,0,99
C5504,5504,0,Low,0,Liability-Only,0,0,1,13
C5505,5505,0,Low,0,Liability-Only,1,50,1,9
C5506,5506,1,High,200,Liability-Only,0,0,0,99
C5507,5507,0,Medium,0,Full Coverage,1,100,1,3
C5508,5508,0,Low,0,Full Coverage,0,50,0,99
C5509,5509,1,High,200,Liability-Only,0,0,0,99
C5510,5510,3,Medium,300,Liability-Only,1,100,0,99
C5511,5511,0,Low,0,Liability-Only,0,0,1,11
C5512,5512,0,Low,0,Full Coverage,0,0,0,99
C5513,5513,0,Low,0,Liability-Only,0,50,1,4
C5514,5514,1,Medium,100,Liability-Only,0,0,1,14
C5515,5515,0,Low,0,Full Coverage,1,50,0,99
C5516,5516,1,Low,50,Full Coverage,0,50,1,8
C5517,5517,1,High,200,Liability-Only,0,0,0,99
C5518,5518,2,Low,100,Liability-Only,0,0,0,99
C5519,5519,1,Low,50,Full Coverage,0,50,0,99
C5520,5520,1,Medium,100,Full Coverage,0,100,1,4
C5521,5521,0,Low,0,Liability-Only,0,0,1,12
C5522,5522,0,Low,0,Full Coverage,0,0,0,99
C5523,5523,0,High,0,Liability-Only,0,0,1,7
C5524,5524,0,Low,0,Full Coverage,1,100,1,6
C5525,5525,0,Low,0,Liability-Only,0,0,1,11
C5526,5526,1,Low,50,Full Coverage,0,0,1,1
C5527,5527,0,Low,0,Liability-Only,1,50,1,11
C5528,5528,0,Low,0,Full Coverage,0,0,1,2
C5529,5529,0,Low,0,Liability-Only,0,0,0,99
C5530,5530,0,Low,0,Liability-Only,0,0,1,11
C5531,5531,0,Medium,0,Full Coverage,0,50,1,5
C5532,5532,3,Low,150,Full Coverage,0,0,0,99
C5533,5533,3,Low,150,Full Coverage,0,50,0,99
C5534,5534,0,Low,0,Full Coverage,0,50,1,1
C5535,5535,0,Low,0,Full Coverage,0,50,0,99
C5536,5536,1,High,200,Full Coverage,0,0,1,3
C5537,5537,0,Low,0,Liability-Only,0,50,1,13
C5538,5538,0,Low,0,Liability-Only,0,0,0,99
C5539,5539,2,Low,100,Liability-Only,0,50,0,99
C5540,5540,1,Low,50,Full Coverage,1,50,0,99
C5541,5541,0,Low,0,Full Coverage,0,0,1,6
C5542,5542,2,Low,100,Full Coverage,1,50,1,8
C5543,5543,0,Medium,0,Full Coverage,0,50,1,4
C5544,5544,0,Medium,0,Full Coverage,0,50,1,11
C5545,5545,0,Medium,0,Full Coverage,0,0,1,12
C5546,5546,0,Medium,0,Full Coverage,0,0,1,7
C5547,5547,0,Low,0,Full Coverage,0,0,1,1
C5548,5548,2,Medium,200,Liability-Only,0,0,1,11
C5549,5549,0,Low,0,Full Coverage,0,0,0,99
C5550,5550,1,Low,50,Liability-Only,1,50,1,8
C5551,5551,1,Low,50,Liability-Only,1,50,1,1
C5552,5552,0,Low,0,Liability-Only,0,0,1,2
C5553,5553,0,Low,0,Full Coverage,0,0,1,7
C5554,5554,0,Low,0,Full Coverage,0,0,1,4
C5555,5555,0,High,0,Full Coverage,0,50,1,8
C5556,5556,1,Medium,100,Liability-Only,0,0,0,99
C5557,5557,2,Low,100,Full Coverage,0,0,1,9
C5558,5558,0,Low,0,Full Coverage,0,0,0,99
C5559,5559,1,Low,50,Liability-Only,1,50,1,5
C5560,5560,1,Low,50,Liability-Only,0,0,0,99
C5561,5561,2,Low,100,Full Coverage,0,50,0,99
C5562,5562,0,Medium,0,Full Coverage,0,0,0,99
C5563,5563,0,Low,0,Full Coverage,0,0,1,7
C5564,5564,0,Low,0,Full Coverage,1,50,1,11
C5565,5565,1,High,200,Full Coverage,0,0,0,99
C5566,5566,0,Low,0,Full Coverage,0,0,0,99
C5567,5567,2,Low,100,Full Coverage,0,0,1,7
C5568,5568,1,Low,50,Full Coverage,0,50,1,4
C5569,5569,1,Low,50,Full Coverage,0,50,1,2
C5570,5570,2,Medium,200,Full Coverage,0,100,0,99
C5571,5571,0,Low,0,Full Coverage,0,0,0,99
C5572,5572,0,Low,0,Liability-Only,1,50,1,3
C5573,5573,2,Low,100,Full Coverage,0,50,0,99
C5574,5574,3,Medium,300,Full Coverage,0,0,1,2
C5575,5575,0,Low,0,Full Coverage,1,100,0,99
C5576,5576,1,Low,50,Full Coverage,0,0,1,9
C5577,5577,1,High,200,Liability-Only,1,100,0,99
C5578,5578,0,Medium,0,Full Coverage,0,0,0,99
C5579,5579,0,Medium,0,Full Coverage,0,0,1,6
C5580,5580,1,Low,50,Liability-Only,1,50,0,99
C5581,5581,1,Low,50,Liability-Only,0,0,1,8
C5582,5582,0,High,0,Full Coverage,0,50,1,6
C5583,5583,0,Low,0,Full Coverage,0,0,1,13
C5584,5584,0,Low,0,Liability-Only,0,50,1,10
C5585,5585,0,Low,0,Liability-Only,1,100,1,6
C5586,5586,0,Low,0,Full Coverage,1,100,0,99
C5587,5587,0,Low,0,Full Coverage,0,50,1,2
C5588,5588,0,Low,0,Liability-Only,1,100,0,99
C5589,5589,0,Low,0,Liability-Only,0,0,0,99
C5590,5590,1,Low,50,Liability-Only,0,50,0,99
C5591,5591,0,Low,0,Full Coverage,0,0,0,99
C5592,5592,0,Low,0,Liability-Only,0,50,1,13
C5593,5593,0,Low,0,Liability-Only,0,0,0,99
C5594,5594,0,Low,0,Liability-Only,0,50,1,9
C5595,5595,2,Low,100,Full Coverage,0,0,1,9
C5596,5596,0,Low,0,Full Coverage,0,0,1,3
C5597,5597,0,Low,0,Full Coverage,0,50,1,3
C5598,5598,0,Low,0,Full Coverage,0,0,1,10
C5599,5599,0,Low,0,Full Coverage,0,50,0,99
C5600,5600,0,High,0,Full Coverage,1,50,1,6
C5601,5601,1,Low,50,Liability-Only,1,50,1,1
C5602,5602,0,Medium,0,Full Coverage,1,50,1,7
C5603,5603,1,Low,50,Full Coverage,0,0,0,99
C5604,5604,0,Low,0,Full Coverage,1,100,0,99
C5605,5605,1,Low,50,Liability-Only,0,50,1,12
C5606,5606,1,Low,50,Liability-Only,0,0,0,99
C5607,5607,0,Low,0,Full Coverage,0,0,0,99
C5608,5608,1,Low,50,Full Coverage,0,100,1,7
C5609,5609,0,Medium,0,Full Coverage,0,0,1,3
C5610,5610,0,Low,0,Full Coverage,0,50,1,2
C5611,5611,1,Low,50,Liability-Only,0,0,1,6
C5612,5612,0,Low,0,Liability-Only,0,50,1,8
C5613,5613,1,Low,50,Full Coverage,0,0,0,99
C5614,5614,1,Low,50,Full Coverage,0,50,1,9
C5615,5615,1,Low,50,Full Coverage,0,50,1,9
C5616,5616,1,Low,50,Liability-Only,1,50,1,7
C5617,5617,0,High,0,Liability-Only,1,100,1,7
C5618,5618,2,Low,100,Liability-Only,1,50,0,99
C5619,5619,0,Low,0,Liability-Only,0,50,0,99
C5620,5620,0,Low,0,Liability-Only,1,100,1,3
C5621,5621,0,Low,0,Liability-Only,0,0,0,99
C5622,5622,0,Medium,0,Liability-Only,0,0,0,99
C5623,5623,0,Low,0,Liability-Only,0,50,1,12
C5624,5624,0,Low,0,Liability-Only,0,0,1,1
C5625,5625,0,Medium,0,Full Coverage,0,50,0,99
C5626,5626,0,Low,0,Full Coverage,1,50,0,99
C5627,5627,1,Low,50,Liability-Only,1,50,0,99
C5628,5628,1,High,200,Full Coverage,0,50,1,4
C5629,5629,0,Low,0,Full Coverage,0,0,0,99
C5630,5630,0,Medium,0,Liability-Only,0,0,1,13
C5631,5631,0,High,0,Full Coverage,0,50,0,99
C5632,5632,0,Low,0,Liability-Only,0,0,1,3
C5633,5633,0,Medium,0,Liability-Only,0,50,1,6
C5634,5634,0,Low,0,Liability-Only,0,0,1,2
C5635,5635,1,Medium,100,Liability-Only,0,0,1,6
C5636,5636,1,Low,50,Full Coverage,0,0,0,99
C5637,5637,0,High,0,Liability-Only,0,0,1,2
C5638,5638,0,Low,0,Full Coverage,0,0,1,12
C5639,5639,0,Low,0,Full Coverage,0,50,0,99
C5640,5640,1,Medium,100,Full Coverage,0,50,1,14
C5641,5641,0,Low,0,Full Coverage,0,0,0,99
C5642,5642,0,Low,0,Full Coverage,0,0,0,99
C5643,5643,0,Low,0,Liability-Only,1,50,1,2
C5644,5644,1,Low,50,Liability-Only,0,50,1,8
C5645,5645,1,Low,50,Liability-Only,0,0,1,8
C5646,5646,0,Medium,0,Liability-Only,1,50,1,9
C5647,5647,0,Low,0,Liability-Only,0,50,0,99
C5648,5648,1,Low,50,Full Coverage,0,100,0,99
C5649,5649,3,Medium,300,Full Coverage,0,0,0,99
C5650,5650,0,Low,0,Liability-Only,0,0,0,99
C5651,5651,2,Low,100,Liability-Only,0,0,0,99
C5652,5652,0,Low,0,Liability-Only,0,0,1,6
C5653,5653,1,Low,50,Liability-Only,0,0,1,10
C5654,5654,0,Low,0,Full Coverage,1,50,1,8
C5655,5655,1,Low,50,Liability-Only,0,50,1,12
C5656,5656,1,Low,50,Liability-Only,0,0,1,2
C5657,5657,0,Low,0,Liability-Only,1,50,0,99
C5658,5658,0,Low,0,Liability-Only,0,0,0,99
C5659,5659,0,Low,0,Liability-Only,0,50,1,1
C5660,5660,0,High,0,Liability-Only,1,100,0,99
C5661,5661,0,Low,0,Full Coverage,1,50,1,14
C5662,5662,1,Low,50,Liability-Only,0,0,1,9
C5663,5663,1,Low,50,Full Coverage,0,50,1,11
C5664,5664,1,Low,50,Full Coverage,0,50,1,12
C5665,5665,0,Low,0,Liability-Only,0,0,1,13
C5666,5666,1,Low,50,Liability-Only,0,0,1,4
C5667,5667,1,Low,50,Liability-Only,0,0,0,99
C5668,5668,1,Low,50,Liability-Only,1,50,1,11
C5669,5669,0,Low,0,Liability-Only,0,0,0,99
C5670,5670,0,Low,0,Full Coverage,0,0,1,13
C5671,5671,0,Low,0,Liability-Only,0,0,1,6
C5672,5672,0,Low,0,Full Coverage,0,0,0,99
C5673,5673,0,Low,0,Full Coverage,0,0,1,1
C5674,5674,0,Medium,0,Full Coverage,0,0,1,5
C5675,5675,2,Low,100,Full Coverage,0,50,1,7
C5676,5676,0,Low,0,Liability-Only,0,0,0,99
C5677,5677,0,Low,0,Full Coverage,0,0,1,2
C5678,5678,1,Low,50,Liability-Only,0,0,0,99
C5679,5679,1,Low,50,Full Coverage,1,100,1,12
C5680,5680,0,Low,0,Full Coverage,0,50,1,3
C5681,5681,0,Low,0,Liability-Only,0,0,1,5
C5682,5682,0,High,0,Full Coverage,0,0,1,3
C5683,5683,0,Low,0,Liability-Only,0,0,0,99
C5684,5684,1,Medium,100,Liability-Only,0,0,1,8
C5685,5685,0,Low,0,Full Coverage,1,50,0,99
C5686,5686,1,Medium,100,Liability-Only,0,0,0,99
C5687,5687,0,Low,0,Full Coverage,0,0,0,99
C5688,5688,1,Low,50,Liability-Only,0,50,0,99
C5689,5689,0,Low,0,Liability-Only,0,50,1,7
C5690,5690,1,Medium,100,Full Coverage,0,0,1,10
C5691,5691,0,Low,0,Full Coverage,0,50,1,6
C5692,5692,0,Low,0,Liability-Only,0,0,0,99
C5693,5693,0,High,0,Liability-Only,0,0,1,13
C5694,5694,2,Low,100,Full Coverage,0,0,1,6
C5695,5695,0,Low,0,Full Coverage,0,0,1,12
C5696,5696,2,Low,100,Full Coverage,1,50,0,99
C5697,5697,0,Low,0,Full Coverage,0,50,1,5
C5698,5698,1,Medium,100,Full Coverage,0,0,1,2
C5699,5699,0,Low,0,Full Coverage,0,0,1,1
C5700,5700,1,Low,50,Liability-Only,0,50,1,9
C5701,5701,0,Low,0,Liability-Only,0,50,1,6
C5702,5702,0,Low,0,Full Coverage,0,0,0,99
C5703,5703,0,Low,0,Full Coverage,0,100,1,10
C5704,5704,1,Low,50,Full Coverage,0,0,0,99
C5705,5705,0,High,0,Full Coverage,0,50,1,14
C5706,5706,1,Low,50,Full Coverage,1,100,0,99
C5707,5707,2,Low,100,Liability-Only,0,50,1,9
C5708,5708,0,High,0,Liability-Only,0,0,0,99
C5709,5709,1,Low,50,Liability-Only,1,50,1,6
C5710,5710,0,Low,0,Full Coverage,0,0,0,99
C5711,5711,1,Low,50,Full Coverage,0,50,1,6
C5712,5712,0,Low,0,Full Coverage,0,50,1,6
C5713,5713,1,Medium,100,Liability-Only,0,0,0,99
C5714,5714,0,Low,0,Full Coverage,0,0,1,5
C5715,5715,0,High,0,Liability-Only,0,50,1,12
C5716,5716,0,Medium,0,Full Coverage,0,0,0,99
C5717,5717,1,Medium,100,Full Coverage,0,0,1,9
C5718,5718,0,Low,0,Liability-Only,0,50,1,7
C5719,5719,1,Low,50,Liability-Only,0,0,1,3
C5720,5720,1,Low,50,Full Coverage,1,100,0,99
C5721,5721,1,Low,50,Full Coverage,0,50,0,99
C5722,5722,1,Low,50,Liability-Only,0,50,1,9
C5723,5723,2,Medium,200,Full Coverage,1,50,1,1
C5724,5724,1,Low,50,Full Coverage,0,0,1,5
C5725,5725,0,Low,0,Full Coverage,0,50,0,99
C5726,5726,0,Low,0,Full Coverage,0,0,0,99
C5727,5727,0,Low,0,Liability-Only,0,0,0,99
C5728,5728,0,Low,0,Full Coverage,0,50,0,99
C5729,5729,1,Low,50,Liability-Only,0,0,0,99
C5730,5730,0,Low,0,Liability-Only,0,0,0,99
C5731,5731,0,Low,0,Full Coverage,0,0,1,9
C5732,5732,0,Low,0,Liability-Only,0,50,1,14
C5733,5733,0,Medium,0,Full Coverage,0,0,0,99
C5734,5734,2,Medium,200,Full Coverage,0,50,1,10
C5735,5735,0,Low,0,Liability-Only,0,50,1,14
C5736,5736,1,Low,50,Full Coverage,0,0,0,99
C5737,5737,0,Low,0,Full Coverage,1,100,1,1
C5738,5738,0,Low,0,Full Coverage,0,0,1,10
C5739,5739,0,Medium,0,Liability-Only,0,0,0,99
C5740,5740,0,High,0,Full Coverage,0,50,1,2
C5741,5741,0,Low,0,Liability-Only,0,50,0,99
C5742,5742,2,High,400,Liability-Only,0,0,1,3
C5743,5743,2,Low,100,Full Coverage,0,0,0,99
C5744,5744,2,Low,100,Full Coverage,0,50,1,8
C5745,5745,0,Low,0,Liability-Only,0,0,0,99
C5746,5746,1,Low,50,Liability-Only,0,50,1,8
C5747,5747,2,Low,100,Full Coverage,0,50,1,9
C5748,5748,0,Low,0,Full Coverage,1,100,0,99
C5749,5749,0,Low,0,Full Coverage,0,50,1,8
C5750,5750,0,Low,0,Full Coverage,0,0,1,12
C5751,5751,0,Low,0,Liability-Only,0,0,1,5
C5752,5752,0,Low,0,Liability-Only,0,0,0,99
C5753,5753,0,Low,0,Full Coverage,0,0,0,99
C5754,5754,0,Low,0,Liability-Only,0,0,1,5
C5755,5755,0,Low,0,Liability-Only,0,50,1,11
C5756,5756,2,High,400,Liability-Only,0,0,1,5
C5757,5757,0,Low,0,Liability-Only,0,0,0,99
C5758,5758,1,Low,50,Full Coverage,0,0,1,13
C5759,5759,0,Medium,0,Full Coverage,0,0,1,13
C5760,5760,0,Low,0,Full Coverage,0,0,0,99
C5761,5761,0,Low,0,Liability-Only,0,0,0,99
C5762,5762,0,High,0,Full Coverage,0,0,1,8
C5763,5763,0,Low,0,Full Coverage,0,0,1,13
C5764,5764,0,Medium,0,Full Coverage,0,0,0,99
C5765,5765,0,High,0,Full Coverage,0,50,1,8
C5766,5766,0,Low,0,Liability-Only,0,0,1,3
C5767,5767,1,Low,50,Liability-Only,0,50,1,6
C5768,5768,0,Low,0,Liability-Only,0,0,0,99
C5769,5769,1,Medium,100,Full Coverage,1,50,0,99
C5770,5770,0,Medium,0,Full Coverage,0,0,0,99
C5771,5771,0,Medium,0,Full Coverage,0,0,0,99
C5772,5772,1,Low,50,Full Coverage,0,0,0,99
C5773,5773,0,Medium,0,Full Coverage,0,0,1,3
C5774,5774,0,Medium,0,Liability-Only,1,50,1,13
C5775,5775,0,Low,0,Full Coverage,0,0,1,7
C5776,5776,1,Low,50,Full Coverage,0,0,0,99
C5777,5777,0,Low,0,Liability-Only,0,50,1,13
C5778,5778,0,Low,0,Full Coverage,0,50,1,5
C5779,5779,0,Low,0,Full Coverage,0,0,1,7
C5780,5780,0,Low,0,Liability-Only,0,0,1,6
C5781,5781,1,Low,50,Liability-Only,0,0,0,99
C5782,5782,0,Medium,0,Full Coverage,0,0,1,11
C5783,5783,1,High,200,Liability-Only,0,0,1,1
C5784,5784,1,High,200,Liability-Only,0,50,1,7
C5785,5785,0,Low,0,Full Coverage,1,100,0,99
